"","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL","Cluster","nlog10_fdr"
"2056","Pubmed","18096765","Cytotoxic T lymphocytes overcome Bcl-2 inhibition: target cells contribute to their own demise.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/18096765","4",3.84888058737628
"2057","Pubmed","17540585","Acquisition of murine NK cell cytotoxicity requires the translation of a pre-existing pool of granzyme B and perforin mRNAs.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/17540585","4",3.84888058737628
"2058","Pubmed","12847210","Cutting edge: granzymes A and B are not essential for perforin-mediated tumor rejection.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/12847210","4",3.84888058737628
"2059","Pubmed","17283185","Residual active granzyme B in cathepsin C-null lymphocytes is sufficient for perforin-dependent target cell apoptosis.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/17283185","4",3.84888058737628
"2060","Pubmed","34861219","γδ Intraepithelial Lymphocytes Facilitate Pathological Epithelial Cell Shedding Via CD103-Mediated Granzyme Release.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/34861219","4",3.84888058737628
"2061","Pubmed","10367905","Granzyme A initiates an alternative pathway for granule-mediated apoptosis.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/10367905","4",3.84888058737628
"2062","Pubmed","21853094","In vivo elimination of MHC-I-deficient lymphocytes by activated natural killer cells is independent of granzymes A and B.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/21853094","4",3.84888058737628
"2063","Pubmed","35296538","Conventional NK Cells and Type 1 Innate Lymphoid Cells Do Not Influence Pathogenesis of Experimental Glomerulonephritis.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/35296538","4",3.84888058737628
"2064","Pubmed","16618603","Serine protease inhibitor 6 protects cytotoxic T cells from self-inflicted injury by ensuring the integrity of cytotoxic granules.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/16618603","4",3.84888058737628
"2065","Pubmed","15998831","Quiescent and activated mouse granulocytes do not express granzyme A and B or perforin: similarities or differences with human polymorphonuclear leukocytes?",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/15998831","4",3.84888058737628
"2066","Pubmed","10570179","Granzymes are the essential downstream effector molecules for the control of primary virus infections by cytolytic leukocytes.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/10570179","4",3.84888058737628
"2067","Pubmed","15061770","Exocytosis and Fas mediated cytolytic mechanisms exert protection from West Nile virus induced encephalitis in mice.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/15061770","4",3.84888058737628
"2068","Pubmed","28207896","RNA-Seq analysis of chikungunya virus infection and identification of granzyme A as a major promoter of arthritic inflammation.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/28207896","4",3.84888058737628
"2069","Pubmed","33053331","Eomes-Dependent Loss of the Co-activating Receptor CD226 Restrains CD8",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/33053331","4",3.84888058737628
"2070","Pubmed","21709155","A critical role for granzymes in antigen cross-presentation through regulating phagocytosis of killed tumor cells.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/21709155","4",3.84888058737628
"2071","Pubmed","15749851","Impaired cytolytic activity in calreticulin-deficient CTLs.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/15749851","4",3.84888058737628
"2072","Pubmed","17599099","Granzyme B is expressed in mouse mast cells in vivo and in vitro and causes delayed cell death independent of perforin.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/17599099","4",3.84888058737628
"2073","Pubmed","17088087","Perforin and granzymes have distinct roles in defensive immunity and immunopathology.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/17088087","4",3.84888058737628
"2074","Pubmed","9362539","In vitro- and ex vivo-derived cytolytic leukocytes from granzyme A x B double knockout mice are defective in granule-mediated apoptosis but not lysis of target cells.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/9362539","4",3.84888058737628
"2075","Pubmed","18064039","Granzyme B-induced cell death exerted by ex vivo CTL: discriminating requirements for cell death and some of its signs.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/18064039","4",3.84888058737628
"2076","Pubmed","25428875","Vaccine-induced protection against orthopoxvirus infection is mediated through the combined functions of CD4 T cell-dependent antibody and CD8 T cell responses.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/25428875","4",3.84888058737628
"2077","Pubmed","15084164","Lesions of T-cell-mediated kidney allograft rejection in mice do not require perforin or granzymes A and B.",1.51743249180447e-06,0.000141618311692028,0.00129918752494007,0.0082138620781376,34774,4,18,2,"Pubmed","http://pubmed.org/15084164","4",3.84888058737628
"2078","Cytoband","5q11-q12","5q11-q12",0.00163750460395584,0.0196045111556967,0.0685198853093652,0.0294750828712052,32960,3,18,1," "," ","4",1.70764398249054
"2079","Cytoband","5q31-q32","5q31-q32",0.00218277647041158,0.0196045111556967,0.0685198853093652,0.0392899764674084,32960,4,18,1," "," ","4",1.70764398249054
"2080","Cytoband","17q11.2-q12","17q11.2-q12",0.00381690498219121,0.0196045111556967,0.0685198853093652,0.0687042896794418,32960,7,18,1," "," ","4",1.70764398249054
"2081","Cytoband","12p13.32","12p13.32",0.00599181154579442,0.0196045111556967,0.0685198853093652,0.1078526078243,32960,11,18,1," "," ","4",1.70764398249054
"2082","Cytoband","3p24.1","3p24.1",0.00599181154579442,0.0196045111556967,0.0685198853093652,0.1078526078243,32960,11,18,1," "," ","4",1.70764398249054
"2083","Cytoband","2q12","2q12",0.0065348370518989,0.0196045111556967,0.0685198853093652,0.11762706693418,32960,12,18,1," "," ","4",1.70764398249054
"2084","Cytoband","2q24.2","2q24.2",0.0119497045374617,0.028421052351043,0.0993346496629707,0.215094681674311,32960,22,18,1," "," ","4",1.54635984541666
"2085","Cytoband","22q13","22q13",0.0141078368573428,0.028421052351043,0.0993346496629707,0.25394106343217,32960,26,18,1," "," ","4",1.54635984541666
"2086","Cytoband","3q28","3q28",0.0162615166514736,0.028421052351043,0.0993346496629707,0.292707299726525,32960,30,18,1," "," ","4",1.54635984541666
"2087","Cytoband","3p21","3p21",0.01787385974639,0.028421052351043,0.0993346496629707,0.32172947543502,32960,33,18,1," "," ","4",1.54635984541666
"2088","Cytoband","20p11.21","20p11.21",0.01787385974639,0.028421052351043,0.0993346496629707,0.32172947543502,32960,33,18,1," "," ","4",1.54635984541666
"2089","Cytoband","1q23.2","1q23.2",0.0189473682340287,0.028421052351043,0.0993346496629707,0.341052628212516,32960,35,18,1," "," ","4",1.54635984541666
"2090","Cytoband","5q11.2","5q11.2",0.028027552309833,0.0388073801213072,0.135635987755616,0.504495941576994,32960,52,18,1," "," ","4",1.41108567540647
"2091","GeneFamily","471","CD molecules|C-type lectin domain family",5.33915645839187e-06,8.0087346875878e-05,0.000265748156394326,8.0087346875878e-05,18080,394,13,5,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/471","4",4.09643609335469
"2092","GeneFamily","594","I-set domain containing|Immunoglobulin like domain containing",0.000316548099674916,0.00237411074756187,0.00787784311569635,0.00474822149512374,18080,193,13,3,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/594","4",2.6244990259319
"2093","GeneFamily","1333","WD repeat domain containing|MTOR complex 1|MTOR complex 2",0.0035903630862322,0.0161352052043732,0.0535403057208506,0.053855446293483,18080,5,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/1333","4",1.79222550695296
"2094","GeneFamily","1094","CD molecules|C-X-C motif chemokine receptors",0.00430700625564723,0.0161352052043732,0.0535403057208506,0.0646050938347084,18080,6,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/1094","4",1.79222550695296
"2095","GeneFamily","590","CD molecules|V-set domain containing|Sialic acid binding Ig like lectins",0.00590306155634664,0.0161352052043732,0.0535403057208506,0.0885459233451996,18080,163,13,2,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/590","4",1.79222550695296
"2096","GeneFamily","169","Adrenoceptors",0.0064540820817493,0.0161352052043732,0.0535403057208506,0.0968112312262395,18080,9,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/169","4",1.79222550695296
"2097","GeneFamily","621","CD molecules|Killer cell lectin like receptors|C-type lectin domain containing",0.00859688348089251,0.0184218931733411,0.0611280600379477,0.128953252213388,18080,12,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/621","4",1.7346657404537
"2098","GeneFamily","1296","Immunoglobulin like domain containing|Interleukin receptors|TIR domain containing",0.0107354182252748,0.0190788605906522,0.063308028369676,0.161031273379121,18080,15,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/1296","4",1.71944756537449
"2099","GeneFamily","965","Cystatins, type 2",0.0114473163543913,0.0190788605906522,0.063308028369676,0.171709745315869,18080,16,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/965","4",1.71944756537449
"2100","GeneFamily","766","T-boxes",0.01286969411791,0.0193045411768649,0.0640568882340562,0.193045411768649,18080,18,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/766","4",1.71434051606654
"2101","GeneFamily","602","Immunoglobulin like domain containing|Interleukin receptors|TIR domain containing",0.0297915131601368,0.0384034776007067,0.127431532815485,0.446872697402051,18080,42,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/602","4",1.4156294466113
"2102","GeneFamily","483","Chemokine ligands|Endogenous ligands",0.0318878077726837,0.0384034776007067,0.127431532815485,0.478317116590256,18080,45,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/483","4",1.4156294466113
"2103","GeneFamily","494","C-type lectin domain family",0.0332830139206125,0.0384034776007067,0.127431532815485,0.499245208809187,18080,47,13,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/494","4",1.4156294466113
"2104","Coexpression","M39193","HAY_BONE_MARROW_CD8_T_CELL",2.92657319672635e-19,5.49317789025535e-16,4.45766555113368e-15,5.49317789025535e-16,26164,73,18,9,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HAY_BONE_MARROW_CD8_T_CELL.html","4",15.260176336623
"2105","Coexpression","M39105","AIZARANI_LIVER_C1_NK_NKT_CELLS_1",1.90061173887069e-18,1.78372411693014e-15,1.44747643488317e-14,3.56744823386028e-15,26164,157,18,10,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/AIZARANI_LIVER_C1_NK_NKT_CELLS_1.html","4",14.7486723157447
"2106","Coexpression","M9887","GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN",2.2529003533871e-17,8.45738792661518e-15,6.86309592848337e-14,4.22869396330759e-14,26164,200,18,10,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN.html","4",14.072763748571
"2107","Coexpression","M4659","GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN",2.2529003533871e-17,8.45738792661518e-15,6.86309592848337e-14,4.22869396330759e-14,26164,200,18,10,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN.html","4",14.072763748571
"2108","Coexpression","M4656","GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN",2.2529003533871e-17,8.45738792661518e-15,6.86309592848337e-14,4.22869396330759e-14,26164,200,18,10,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN.html","4",14.072763748571
"2109","Coexpression","M41682","TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL",1.67634780069272e-16,5.24417470316706e-14,4.25560165453659e-13,3.14650482190023e-13,26164,144,18,9,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL.html","4",13.2803228487597
"2110","Coexpression","M40211","DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS",5.54299922552459e-16,1.48631564947281e-13,1.20613207894089e-12,1.04042095463097e-12,26164,164,18,9,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS.html","4",12.8278889494807
"2111","Coexpression","M9885","GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_DN",3.25393564529317e-15,7.63454650776911e-13,6.19536735312759e-12,6.10763720621528e-12,26164,199,18,9,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_DN.html","4",12.1172167549432
"2112","Coexpression","M40243","DESCARTES_FETAL_LUNG_LYMPHOID_CELLS",6.4716415459196e-14,1.34969679796568e-11,1.09526708236411e-10,1.21472711816911e-10,26164,159,18,8,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DESCARTES_FETAL_LUNG_LYMPHOID_CELLS.html","4",10.8697637824382
"2113","Coexpression","M40154","DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS",8.32248928786108e-14,1.56213123933152e-11,1.26765576339167e-10,1.56213123933152e-10,26164,164,18,8,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS.html","4",10.8062824825437
"2114","Coexpression","M4494","GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP",3.9861061695138e-13,6.8017466183431e-11,5.51955756647062e-10,7.48192128017741e-10,26164,199,18,8,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP.html","4",10.167379550631
"2115","Coexpression","M40226","DESCARTES_FETAL_KIDNEY_LYMPHOID_CELLS",6.64234779774671e-13,1.02558981020954e-10,8.32257111985186e-10,1.24676868163706e-09,26164,212,18,8,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DESCARTES_FETAL_KIDNEY_LYMPHOID_CELLS.html","4",9.98902630275481
"2116","Coexpression","M40195","DESCARTES_FETAL_HEART_LYMPHOID_CELLS",7.10317929287374e-13,1.02558981020954e-10,8.32257111985186e-10,1.3332667532724e-09,26164,113,18,7,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DESCARTES_FETAL_HEART_LYMPHOID_CELLS.html","4",9.98902630275481
"2117","Coexpression","M40278","DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS",4.19557158983911e-12,5.62506276723429e-10,4.56468896901124e-09,7.87508787412801e-09,26164,145,18,7,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS.html","4",9.24987262711679
"2118","Coexpression","M39107","AIZARANI_LIVER_C3_NK_NKT_CELLS_2",9.20206355732384e-12,1.15148488647312e-09,9.34419859256317e-09,1.72722732970968e-08,26164,162,18,7,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/AIZARANI_LIVER_C3_NK_NKT_CELLS_2.html","4",8.93874175788594
"2119","Coexpression","M40265","DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS",1.18999972926494e-11,1.39601843239393e-09,1.13285668135186e-08,2.23362949183029e-08,26164,168,18,7,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS.html","4",8.85510884744772
"2120","Coexpression","M4405","GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_UP",3.40399938616472e-11,3.75841579284187e-09,3.04992136451805e-08,6.38930684783118e-08,26164,195,18,7,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_UP.html","4",8.42499517565968
"2121","Coexpression","M3039","GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN",4.06770315490787e-11,4.24171045653449e-09,3.44211073402874e-08,7.63507882176208e-08,26164,200,18,7,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN.html","4",8.37245898019029
"2122","Coexpression","M39204","HAY_BONE_MARROW_NK_CELLS",5.8614019797484e-11,5.79044816630934e-09,4.69889776596739e-08,1.10018515159878e-07,26164,371,18,8,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HAY_BONE_MARROW_NK_CELLS.html","4",8.23728782165723
"2123","Coexpression","M6905","JAATINEN_HEMATOPOIETIC_STEM_CELL_DN",1.26158875560862e-10,1.18400104713869e-08,9.60806437690481e-08,2.36800209427739e-07,26164,235,18,7,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/JAATINEN_HEMATOPOIETIC_STEM_CELL_DN.html","4",7.92664791351989
"2124","Coexpression","M40909","KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_AGE_UNKNOWN_CORRELATED_WITH_PROTECTION_56DY_NEGATIVE",1.57076568481356e-10,1.34014872290684e-08,1.0875189034193e-07,2.94832719039505e-07,26164,49,18,5,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_AGE_UNKNOWN_CORRELATED_WITH_PROTECTION_56DY_NEGATIVE.html","4",7.87284700316226
"2125","Coexpression","M39116","AIZARANI_LIVER_C12_NK_NKT_CELLS_4",1.57076568481356e-10,1.34014872290684e-08,1.0875189034193e-07,2.94832719039505e-07,26164,49,18,5,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/AIZARANI_LIVER_C12_NK_NKT_CELLS_4.html","4",7.87284700316226
"2126","Coexpression","M39109","AIZARANI_LIVER_C5_NK_NKT_CELLS_3",1.95848794926006e-10,1.59829646989614e-08,1.29700352995913e-07,3.67608188076113e-07,26164,126,18,6,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/AIZARANI_LIVER_C5_NK_NKT_CELLS_3.html","4",7.79634265975436
"2127","Coexpression","M40864","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_DN",2.38964256325487e-10,1.86889962134558e-08,1.51659560768597e-07,4.48535909122939e-07,26164,1013,18,10,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_DN.html","4",7.72841402396435
"2128","Coexpression","M41107","NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN",3.13739415072465e-10,2.35555552836407e-08,1.91151259659696e-07,5.88888882091016e-07,26164,56,18,5,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN.html","4",7.62790665352388
"2129","Coexpression","M6701","GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN",1.03818906484572e-09,7.49492644121314e-08,6.08206689693126e-07,1.94868087471542e-06,26164,166,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN.html","4",7.1252326251682
"2130","Coexpression","M12570","DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN",1.15992996284174e-09,8.06366126019983e-08,6.54359020110545e-07,2.17718854025395e-06,26164,323,18,7,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN.html","4",7.09346772443971
"2131","Coexpression","M39275","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS",1.22502307313011e-09,8.21202967237579e-08,6.66398986283976e-07,2.29936830826522e-06,26164,73,18,5,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS.html","4",7.08554949007035
"2132","Coexpression","M6816","GSE7509_UNSTIM_VS_IFNA_STIM_IMMATURE_DC_DN",1.28578683368799e-09,8.32214443735296e-08,6.75334702627346e-07,2.41342188683236e-06,26164,172,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE7509_UNSTIM_VS_IFNA_STIM_IMMATURE_DC_DN.html","4",7.07976475095583
"2133","Coexpression","M6818","GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_DN",1.3784643091936e-09,8.62459169452131e-08,6.99878031575529e-07,2.58737750835639e-06,26164,174,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_DN.html","4",7.06426145614034
"2134","Coexpression","M6317","GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_DN",1.69036412881905e-09,1.02348821606237e-07,8.30551686816103e-07,3.17281346979335e-06,26164,180,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_DN.html","4",6.98991715322478
"2135","Coexpression","M40862","SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN",2.19528656724807e-09,1.28767277710145e-07,1.0449351348698e-06,4.12055288672463e-06,26164,188,18,6,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN.html","4",6.89019448569847
"2136","Coexpression","M5687","GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP",3.08835597231678e-09,1.5317350354092e-07,1.24298951121183e-06,5.7968441600386e-06,26164,199,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP.html","4",6.81481635390181
"2137","Coexpression","M6474","GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_DN",3.18261408529349e-09,1.5317350354092e-07,1.24298951121183e-06,5.97376663809588e-06,26164,200,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_DN.html","4",6.81481635390181
"2138","Coexpression","M5832","GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_DN",3.18261408529349e-09,1.5317350354092e-07,1.24298951121183e-06,5.97376663809588e-06,26164,200,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_DN.html","4",6.81481635390181
"2139","Coexpression","M3676","GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_DN",3.18261408529349e-09,1.5317350354092e-07,1.24298951121183e-06,5.97376663809588e-06,26164,200,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_DN.html","4",6.81481635390181
"2140","Coexpression","M3022","KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN",3.18261408529349e-09,1.5317350354092e-07,1.24298951121183e-06,5.97376663809588e-06,26164,200,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN.html","4",6.81481635390181
"2141","Coexpression","M3013","KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_DN",3.18261408529349e-09,1.5317350354092e-07,1.24298951121183e-06,5.97376663809588e-06,26164,200,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_DN.html","4",6.81481635390181
"2142","Coexpression","M3017","KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_DN",3.18261408529349e-09,1.5317350354092e-07,1.24298951121183e-06,5.97376663809588e-06,26164,200,18,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_DN.html","4",6.81481635390181
"2143","Coexpression","M41681","TRAVAGLINI_LUNG_CD8_MEMORY_EFFECTOR_T_CELL",3.68338755338255e-09,1.72842960942476e-07,1.40260542830046e-06,6.91371843769905e-06,26164,29,18,4,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/TRAVAGLINI_LUNG_CD8_MEMORY_EFFECTOR_T_CELL.html","4",6.76234830247441
